,Country,Year,CIWB (log base 10),GDP per capita (log base 10)
1898,India,2008,1.7811469,2.9470274
1899,India,2008,1.7811469,2.9470274
1900,Indonesia,1990,1.7861019,2.9243933
1901,Indonesia,1990,1.7861019,2.9243933
1902,Indonesia,1990,1.7861019,2.9243933
1903,Indonesia,1990,1.7861019,2.9243933
1904,Indonesia,1991,1.7844799,2.9539331
1905,Indonesia,1991,1.7844799,2.9539331
1906,Indonesia,1991,1.7844799,2.9539331
1907,Indonesia,1991,1.7844799,2.9539331
1908,Indonesia,1992,1.7823193,2.9767956
1909,Indonesia,1992,1.7823193,2.9767956
1910,Indonesia,1992,1.7823193,2.9767956
1911,Indonesia,1992,1.7823193,2.9767956
1912,Indonesia,1993,1.7804846,2.9999835
1913,Indonesia,1993,1.7804846,2.9999835
1914,Indonesia,1993,1.7804846,2.9999835
1915,Indonesia,1993,1.7804846,2.9999835
1916,Indonesia,1994,1.7782214,3.0245281
1917,Indonesia,1994,1.7782214,3.0245281
1918,Indonesia,1994,1.7782214,3.0245281
1919,Indonesia,1994,1.7782214,3.0245281
1920,Indonesia,1995,1.7761442,3.0527173
1921,Indonesia,1995,1.7761442,3.0527173
1922,Indonesia,1995,1.7761442,3.0527173
1923,Indonesia,1995,1.7761442,3.0527173
1924,Indonesia,1996,1.7743055,3.0780739
1925,Indonesia,1996,1.7743055,3.0780739
1926,Indonesia,1996,1.7743055,3.0780739
1927,Indonesia,1996,1.7743055,3.0780739
1928,Indonesia,1997,1.7725372,3.0915625
1929,Indonesia,1997,1.7725372,3.0915625
1930,Indonesia,1997,1.7725372,3.0915625
1931,Indonesia,1997,1.7725372,3.0915625
1932,Indonesia,1998,1.7639295,3.0241116
1933,Indonesia,1998,1.7639295,3.0241116
1934,Indonesia,1998,1.7639295,3.0241116
1935,Indonesia,1998,1.7639295,3.0241116
1936,Indonesia,1999,1.7652034,3.0212554
1937,Indonesia,1999,1.7652034,3.0212554
1938,Indonesia,1999,1.7652034,3.0212554
1939,Indonesia,1999,1.7652034,3.0212554
1940,Indonesia,2000,1.7640102,3.0358502
1941,Indonesia,2000,1.7640102,3.0358502
1942,Indonesia,2000,1.7640102,3.0358502
1943,Indonesia,2000,1.7640102,3.0358502
1944,Indonesia,2001,1.7625765,3.0451358
1945,Indonesia,2001,1.7625765,3.0451358
1946,Indonesia,2001,1.7625765,3.0451358
1947,Indonesia,2001,1.7625765,3.0451358
1948,Indonesia,2002,1.7618329,3.0580093
1949,Indonesia,2002,1.7618329,3.0580093
1950,Indonesia,2002,1.7618329,3.0580093
1951,Indonesia,2002,1.7618329,3.0580093
1952,Indonesia,2003,1.7599164,3.0720585
1953,Indonesia,2003,1.7599164,3.0720585
1954,Indonesia,2003,1.7599164,3.0720585
1955,Indonesia,2003,1.7599164,3.0720585
1956,Indonesia,2004,1.7592989,3.0871528
1957,Indonesia,2004,1.7592989,3.0871528
1958,Indonesia,2004,1.7592989,3.0871528
1959,Indonesia,2004,1.7592989,3.0871528
1960,Indonesia,2005,1.7578533,3.1049871
1961,Indonesia,2005,1.7578533,3.1049871
1962,Indonesia,2005,1.7578533,3.1049871
1963,Indonesia,2005,1.7578533,3.1049871
1964,Indonesia,2006,1.7560683,3.1220411
1965,Indonesia,2006,1.7560683,3.1220411
1966,Indonesia,2006,1.7560683,3.1220411
1967,Indonesia,2006,1.7560683,3.1220411
1968,Indonesia,2007,1.7549931,3.1425792
1969,Indonesia,2007,1.7549931,3.1425792
1970,Indonesia,2007,1.7549931,3.1425792
1971,Indonesia,2007,1.7549931,3.1425792
1972,Indonesia,2008,1.7538019,3.1618345
1973,Indonesia,2008,1.7538019,3.1618345
1974,Indonesia,2008,1.7538019,3.1618345
1975,Indonesia,2008,1.7538019,3.1618345
1976,"Iran,  Islamic  Republic  of",1990,1.8206382,3.2555769
1977,"Iran,  Islamic  Republic  of",1990,1.8206382,3.2555769
1978,"Iran,  Islamic  Republic  of",1990,1.8206382,3.2555769
1979,"Iran,  Islamic  Republic  of",1990,1.8206382,3.2555769
1980,"Iran,  Islamic  Republic  of",1991,1.8125637,3.2986204
1981,"Iran,  Islamic  Republic  of",1991,1.8125637,3.2986204
1982,"Iran,  Islamic  Republic  of",1991,1.8125637,3.2986204
1983,"Iran,  Islamic  Republic  of",1991,1.8125637,3.2986204
1984,"Iran,  Islamic  Republic  of",1992,1.807398,3.3104354
1985,"Iran,  Islamic  Republic  of",1992,1.807398,3.3104354
1986,"Iran,  Islamic  Republic  of",1992,1.807398,3.3104354
1987,"Iran,  Islamic  Republic  of",1992,1.807398,3.3104354
1988,"Iran,  Islamic  Republic  of",1993,1.7944484,3.2985387
1989,"Iran,  Islamic  Republic  of",1993,1.7944484,3.2985387
1990,"Iran,  Islamic  Republic  of",1993,1.7944484,3.2985387
1991,"Iran,  Islamic  Republic  of",1993,1.7944484,3.2985387
1992,"Iran,  Islamic  Republic  of",1994,1.7985244,3.2920304
1993,"Iran,  Islamic  Republic  of",1994,1.7985244,3.2920304
1994,"Iran,  Islamic  Republic  of",1994,1.7985244,3.2920304
1995,"Iran,  Islamic  Republic  of",1994,1.7985244,3.2920304
1996,"Iran,  Islamic  Republic  of",1995,1.7950864,3.2975785
1997,"Iran,  Islamic  Republic  of",1995,1.7950864,3.2975785
1998,"Iran,  Islamic  Republic  of",1995,1.7950864,3.2975785
1999,"Iran,  Islamic  Republic  of",1995,1.7950864,3.2975785
2000,"Iran,  Islamic  Republic  of",1996,1.7932739,3.3204416
2001,"Iran,  Islamic  Republic  of",1996,1.7932739,3.3204416
2002,"Iran,  Islamic  Republic  of",1996,1.7932739,3.3204416
2003,"Iran,  Islamic  Republic  of",1996,1.7932739,3.3204416
2004,"Iran,  Islamic  Republic  of",1997,1.7925648,3.3271803
2005,"Iran,  Islamic  Republic  of",1997,1.7925648,3.3271803
2006,"Iran,  Islamic  Republic  of",1997,1.7925648,3.3271803
2007,"Iran,  Islamic  Republic  of",1997,1.7925648,3.3271803
2008,"Iran,  Islamic  Republic  of",1998,1.7943582,3.3308671
2009,"Iran,  Islamic  Republic  of",1998,1.7943582,3.3308671
2010,"Iran,  Islamic  Republic  of",1998,1.7943582,3.3308671
2011,"Iran,  Islamic  Republic  of",1998,1.7943582,3.3308671
2012,"Iran,  Islamic  Republic  of",1999,1.7851326,3.3314475
2013,"Iran,  Islamic  Republic  of",1999,1.7851326,3.3314475
2014,"Iran,  Islamic  Republic  of",1999,1.7851326,3.3314475
2015,"Iran,  Islamic  Republic  of",1999,1.7851326,3.3314475
2016,"Iran,  Islamic  Republic  of",2000,1.7847488,3.3462389
2017,"Iran,  Islamic  Republic  of",2000,1.7847488,3.3462389
2018,"Iran,  Islamic  Republic  of",2000,1.7847488,3.3462389
2019,"Iran,  Islamic  Republic  of",2000,1.7847488,3.3462389
2020,"Iran,  Islamic  Republic  of",2001,1.7848109,3.3556979
2021,"Iran,  Islamic  Republic  of",2001,1.7848109,3.3556979
2022,"Iran,  Islamic  Republic  of",2001,1.7848109,3.3556979
2023,"Iran,  Islamic  Republic  of",2001,1.7848109,3.3556979
2024,"Iran,  Islamic  Republic  of",2002,1.7803781,3.3815568
2025,"Iran,  Islamic  Republic  of",2002,1.7803781,3.3815568
2026,"Iran,  Islamic  Republic  of",2002,1.7803781,3.3815568
2027,"Iran,  Islamic  Republic  of",2002,1.7803781,3.3815568
2028,"Iran,  Islamic  Republic  of",2003,1.7900831,3.4062052
2029,"Iran,  Islamic  Republic  of",2003,1.7900831,3.4062052
2030,"Iran,  Islamic  Republic  of",2003,1.7900831,3.4062052
2031,"Iran,  Islamic  Republic  of",2003,1.7900831,3.4062052
2032,"Iran,  Islamic  Republic  of",2004,1.7904486,3.422709
2033,"Iran,  Islamic  Republic  of",2004,1.7904486,3.422709
2034,"Iran,  Islamic  Republic  of",2004,1.7904486,3.422709
2035,"Iran,  Islamic  Republic  of",2004,1.7904486,3.422709
2036,"Iran,  Islamic  Republic  of",2005,1.7890494,3.4372926
2037,"Iran,  Islamic  Republic  of",2005,1.7890494,3.4372926
2038,"Iran,  Islamic  Republic  of",2005,1.7890494,3.4372926
2039,"Iran,  Islamic  Republic  of",2005,1.7890494,3.4372926
2040,"Iran,  Islamic  Republic  of",2006,1.7880901,3.457091
2041,"Iran,  Islamic  Republic  of",2006,1.7880901,3.457091
2042,"Iran,  Islamic  Republic  of",2006,1.7880901,3.457091
2043,"Iran,  Islamic  Republic  of",2006,1.7880901,3.457091
2044,"Iran,  Islamic  Republic  of",2007,1.7867478,3.4847445
2045,"Iran,  Islamic  Republic  of",2007,1.7867478,3.4847445
2046,"Iran,  Islamic  Republic  of",2007,1.7867478,3.4847445
2047,"Iran,  Islamic  Republic  of",2007,1.7867478,3.4847445
2048,"Iran,  Islamic  Republic  of",2008,1.7872346,3.4821357
2049,"Iran,  Islamic  Republic  of",2008,1.7872346,3.4821357
2050,"Iran,  Islamic  Republic  of",2008,1.7872346,3.4821357
2051,"Iran,  Islamic  Republic  of",2008,1.7872346,3.4821357
2052,Ireland,1990,1.8224694,4.3460686
2053,Ireland,1990,1.8224694,4.3460686
2054,Ireland,1990,1.8224694,4.3460686
2055,Ireland,1990,1.8224694,4.3460686
2056,Ireland,1991,1.8259363,4.3518722
2057,Ireland,1991,1.8259363,4.3518722
2058,Ireland,1991,1.8259363,4.3518722
2059,Ireland,1991,1.8259363,4.3518722
2060,Ireland,1992,1.8194632,4.3631914
2061,Ireland,1992,1.8194632,4.3631914
2062,Ireland,1992,1.8194632,4.3631914
2063,Ireland,1992,1.8194632,4.3631914
2064,Ireland,1993,1.8143491,4.3725598
2065,Ireland,1993,1.8143491,4.3725598
2066,Ireland,1993,1.8143491,4.3725598
2067,Ireland,1993,1.8143491,4.3725598
2068,Ireland,1994,1.8161464,4.3951522
2069,Ireland,1994,1.8161464,4.3951522
2070,Ireland,1994,1.8161464,4.3951522
2071,Ireland,1994,1.8161464,4.3951522
2072,Ireland,1995,1.8197297,4.4328725
2073,Ireland,1995,1.8197297,4.4328725
2074,Ireland,1995,1.8197297,4.4328725
2075,Ireland,1995,1.8197297,4.4328725
2076,Ireland,1996,1.8368645,4.4696506
2077,Ireland,1996,1.8368645,4.4696506
2078,Ireland,1996,1.8368645,4.4696506
2079,Ireland,1996,1.8368645,4.4696506
2080,Ireland,1997,1.8414463,4.5116803
2081,Ireland,1997,1.8414463,4.5116803
2082,Ireland,1997,1.8414463,4.5116803
2083,Ireland,1997,1.8414463,4.5116803
2084,Ireland,1998,1.8448385,4.5443024
2085,Ireland,1998,1.8448385,4.5443024
2086,Ireland,1998,1.8448385,4.5443024
2087,Ireland,1998,1.8448385,4.5443024
2088,Ireland,1999,1.8412909,4.5846173
2089,Ireland,1999,1.8412909,4.5846173
2090,Ireland,1999,1.8412909,4.5846173
2091,Ireland,1999,1.8412909,4.5846173
2092,Ireland,2000,1.8377638,4.6227729
2093,Ireland,2000,1.8377638,4.6227729
2094,Ireland,2000,1.8377638,4.6227729
2095,Ireland,2000,1.8377638,4.6227729
2096,Ireland,2001,1.8344159,4.6369857
2097,Ireland,2001,1.8344159,4.6369857
2098,Ireland,2001,1.8344159,4.6369857
2099,Ireland,2001,1.8344159,4.6369857
2100,Ireland,2002,1.8309473,4.6525785
2101,Ireland,2002,1.8309473,4.6525785
2102,Ireland,2002,1.8309473,4.6525785
2103,Ireland,2002,1.8309473,4.6525785
2104,Ireland,2003,1.8442531,4.6614073
2105,Ireland,2003,1.8442531,4.6614073
2106,Ireland,2003,1.8442531,4.6614073
2107,Ireland,2003,1.8442531,4.6614073
2108,Ireland,2004,1.8462986,4.6713339
2109,Ireland,2004,1.8462986,4.6713339
2110,Ireland,2004,1.8462986,4.6713339
2111,Ireland,2004,1.8462986,4.6713339
2112,Ireland,2005,1.844122,4.6875074
2113,Ireland,2005,1.844122,4.6875074
2114,Ireland,2005,1.844122,4.6875074
2115,Ireland,2005,1.844122,4.6875074
2116,Ireland,2006,1.8385439,4.6990171
2117,Ireland,2006,1.8385439,4.6990171
2118,Ireland,2006,1.8385439,4.6990171
2119,Ireland,2006,1.8385439,4.6990171
2120,Ireland,2007,1.8337507,4.7075832
2121,Ireland,2007,1.8337507,4.7075832
2122,Ireland,2007,1.8337507,4.7075832
2123,Ireland,2007,1.8337507,4.7075832
2124,Ireland,2008,1.8285739,4.689244
2125,Ireland,2008,1.8285739,4.689244
2126,Ireland,2008,1.8285739,4.689244
2127,Ireland,2008,1.8285739,4.689244
2128,Italy,1990,1.8011076,4.4078352
2129,Italy,1990,1.8011076,4.4078352
2130,Italy,1990,1.8011076,4.4078352
2131,Italy,1990,1.8011076,4.4078352
2132,Italy,1991,1.8034718,4.4141651
2133,Italy,1991,1.8034718,4.4141651
2134,Italy,1991,1.8034718,4.4141651
2135,Italy,1991,1.8034718,4.4141651
2136,Italy,1992,1.8001483,4.4174783
2137,Italy,1992,1.8001483,4.4174783
2138,Italy,1992,1.8001483,4.4174783
2139,Italy,1992,1.8001483,4.4174783
2140,Italy,1993,1.7857324,4.4134932
2141,Italy,1993,1.7857324,4.4134932
2142,Italy,1993,1.7857324,4.4134932
2143,Italy,1993,1.7857324,4.4134932
2144,Italy,1994,1.7825944,4.4226474
2145,Italy,1994,1.7825944,4.4226474
2146,Italy,1994,1.7825944,4.4226474
2147,Italy,1994,1.7825944,4.4226474
2148,Italy,1995,1.7860935,4.4350003
2149,Italy,1995,1.7860935,4.4350003
2150,Italy,1995,1.7860935,4.4350003
2151,Italy,1995,1.7860935,4.4350003
2152,Italy,1996,1.776955,4.4397784
2153,Italy,1996,1.776955,4.4397784
2154,Italy,1996,1.776955,4.4397784
2155,Italy,1996,1.776955,4.4397784
2156,Italy,1997,1.775424,4.4475779
2157,Italy,1997,1.775424,4.4475779
2158,Italy,1997,1.775424,4.4475779
2159,Italy,1997,1.775424,4.4475779
2160,Italy,1998,1.7752051,4.4536972
2161,Italy,1998,1.7752051,4.4536972
2162,Italy,1998,1.7752051,4.4536972
2163,Italy,1998,1.7752051,4.4536972
2164,Italy,1999,1.7727065,4.4598809
2165,Italy,1999,1.7727065,4.4598809
2166,Italy,1999,1.7727065,4.4598809
2167,Italy,1999,1.7727065,4.4598809
2168,Italy,2000,1.7755629,4.4752685
2169,Italy,2000,1.7755629,4.4752685
2170,Italy,2000,1.7755629,4.4752685
2171,Italy,2000,1.7755629,4.4752685
2172,Italy,2001,1.7719994,4.4830157
2173,Italy,2001,1.7719994,4.4830157
2174,Italy,2001,1.7719994,4.4830157
2175,Italy,2001,1.7719994,4.4830157
2176,Italy,2002,1.7732765,4.4836005
2177,Italy,2002,1.7732765,4.4836005
2178,Italy,2002,1.7732765,4.4836005
2179,Italy,2002,1.7732765,4.4836005
2180,Italy,2003,1.7755155,4.4800131
2181,Italy,2003,1.7755155,4.4800131
2182,Italy,2003,1.7755155,4.4800131
2183,Italy,2003,1.7755155,4.4800131
2184,Italy,2004,1.774075,4.4831839
2185,Italy,2004,1.774075,4.4831839
2186,Italy,2004,1.774075,4.4831839
2187,Italy,2004,1.774075,4.4831839
2188,Italy,2005,1.7761008,4.4839985
2189,Italy,2005,1.7761008,4.4839985
2190,Italy,2005,1.7761008,4.4839985
2191,Italy,2005,1.7761008,4.4839985
2192,Italy,2006,1.7753435,4.4909735
2193,Italy,2006,1.7753435,4.4909735
2194,Italy,2006,1.7753435,4.4909735
2195,Italy,2006,1.7753435,4.4909735
2196,Italy,2007,1.7733086,4.4950375
2197,Italy,2007,1.7733086,4.4950375
2198,Italy,2007,1.7733086,4.4950375
2199,Italy,2007,1.7733086,4.4950375
2200,Italy,2008,1.7708234,4.4866577
2201,Italy,2008,1.7708234,4.4866577
2202,Italy,2008,1.7708234,4.4866577
2203,Italy,2008,1.7708234,4.4866577
2204,Japan,1990,1.7950736,4.4938067
2205,Japan,1990,1.7950736,4.4938067
2206,Japan,1990,1.7950736,4.4938067
2207,Japan,1990,1.7950736,4.4938067
2208,Japan,1991,1.7955403,4.5066615
2209,Japan,1991,1.7955403,4.5066615
2210,Japan,1991,1.7955403,4.5066615
2211,Japan,1991,1.7955403,4.5066615
2212,Japan,1992,1.79731,4.5091259
2213,Japan,1992,1.79731,4.5091259
2214,Japan,1992,1.79731,4.5091259
2215,Japan,1992,1.79731,4.5091259
2216,Japan,1993,1.7947622,4.5087963
2217,Japan,1993,1.7947622,4.5087963
2218,Japan,1993,1.7947622,4.5087963
2219,Japan,1993,1.7947622,4.5087963
2220,Japan,1994,1.7971803,4.5110511
2221,Japan,1994,1.7971803,4.5110511
2222,Japan,1994,1.7971803,4.5110511
2223,Japan,1994,1.7971803,4.5110511
2224,Japan,1995,1.8006012,4.5177476
2225,Japan,1995,1.8006012,4.5177476
2226,Japan,1995,1.8006012,4.5177476
2227,Japan,1995,1.8006012,4.5177476
2228,Japan,1996,1.7956022,4.5278241
2229,Japan,1996,1.7956022,4.5278241
2230,Japan,1996,1.7956022,4.5278241
2231,Japan,1996,1.7956022,4.5278241
2232,Japan,1997,1.7932132,4.5335611
2233,Japan,1997,1.7932132,4.5335611
2234,Japan,1997,1.7932132,4.5335611
2235,Japan,1997,1.7932132,4.5335611
2236,Japan,1998,1.7859524,4.5236758
2237,Japan,1998,1.7859524,4.5236758
2238,Japan,1998,1.7859524,4.5236758
2239,Japan,1998,1.7859524,4.5236758
2240,Japan,1999,1.7848139,4.5219855
2241,Japan,1999,1.7848139,4.5219855
2242,Japan,1999,1.7848139,4.5219855
2243,Japan,1999,1.7848139,4.5219855
2244,Japan,2000,1.7880675,4.5309269
2245,Japan,2000,1.7880675,4.5309269
2246,Japan,2000,1.7880675,4.5309269
2247,Japan,2000,1.7880675,4.5309269
2248,Japan,2001,1.7833829,4.5315139
2249,Japan,2001,1.7833829,4.5315139
2250,Japan,2001,1.7833829,4.5315139
2251,Japan,2001,1.7833829,4.5315139
2252,Japan,2002,1.7823536,4.5317597
2253,Japan,2002,1.7823536,4.5317597
2254,Japan,2002,1.7823536,4.5317597
2255,Japan,2002,1.7823536,4.5317597
2256,Japan,2003,1.7824557,4.5380878
2257,Japan,2003,1.7824557,4.5380878
2258,Japan,2003,1.7824557,4.5380878
2259,Japan,2003,1.7824557,4.5380878
2260,Japan,2004,1.7839209,4.548075
2261,Japan,2004,1.7839209,4.548075
2262,Japan,2004,1.7839209,4.548075
2263,Japan,2004,1.7839209,4.548075
2264,Japan,2005,1.783206,4.5536553
2265,Japan,2005,1.783206,4.5536553
2266,Japan,2005,1.783206,4.5536553
2267,Japan,2005,1.783206,4.5536553
2268,Japan,2006,1.7794488,4.5610038
2269,Japan,2006,1.7794488,4.5610038
2270,Japan,2006,1.7794488,4.5610038
2271,Japan,2006,1.7794488,4.5610038
2272,Japan,2007,1.7796993,4.5703713
2273,Japan,2007,1.7796993,4.5703713
2274,Japan,2007,1.7796993,4.5703713
2275,Japan,2007,1.7796993,4.5703713
2276,Japan,2008,1.7809374,4.5660506
2277,Japan,2008,1.7809374,4.5660506
2278,Japan,2008,1.7809374,4.5660506
2279,Japan,2008,1.7809374,4.5660506
2280,Korea,1990,1.7984443,3.9429224
2281,Korea,1990,1.7984443,3.9429224
2282,Korea,1990,1.7984443,3.9429224
2283,Korea,1990,1.7984443,3.9429224
2284,Korea,1991,1.8012006,3.9776141
2285,Korea,1991,1.8012006,3.9776141
2286,Korea,1991,1.8012006,3.9776141
2287,Korea,1991,1.8012006,3.9776141
2288,Korea,1992,1.8022423,3.9978973
2289,Korea,1992,1.8022423,3.9978973
2290,Korea,1992,1.8022423,3.9978973
2291,Korea,1992,1.8022423,3.9978973
2292,Korea,1993,1.8060747,4.0193393
2293,Korea,1993,1.8060747,4.0193393
2294,Korea,1993,1.8060747,4.0193393
2295,Korea,1993,1.8060747,4.0193393
2296,Korea,1994,1.810549,4.0505455
2297,Korea,1994,1.810549,4.0505455
2298,Korea,1994,1.810549,4.0505455
2299,Korea,1994,1.810549,4.0505455
2300,Korea,1995,1.8163774,4.0842748
2301,Korea,1995,1.8163774,4.0842748
2302,Korea,1995,1.8163774,4.0842748
2303,Korea,1995,1.8163774,4.0842748
2304,Korea,1996,1.8199228,4.1095151
2305,Korea,1996,1.8199228,4.1095151
2306,Korea,1996,1.8199228,4.1095151
2307,Korea,1996,1.8199228,4.1095151
2308,Korea,1997,1.8169168,4.1251858
2309,Korea,1997,1.8169168,4.1251858
2310,Korea,1997,1.8169168,4.1251858
2311,Korea,1997,1.8169168,4.1251858
2312,Korea,1998,1.7857261,4.0912129
2313,Korea,1998,1.7857261,4.0912129
2314,Korea,1998,1.7857261,4.0912129
2315,Korea,1998,1.7857261,4.0912129
2316,Korea,1999,1.7974519,4.1274858
2317,Korea,1999,1.7974519,4.1274858
2318,Korea,1999,1.7974519,4.1274858
2319,Korea,1999,1.7974519,4.1274858
2320,Korea,2000,1.8064204,4.1592288
2321,Korea,2000,1.8064204,4.1592288
2322,Korea,2000,1.8064204,4.1592288
2323,Korea,2000,1.8064204,4.1592288
2324,Korea,2001,1.7998019,4.1729367
2325,Korea,2001,1.7998019,4.1729367
2326,Korea,2001,1.7998019,4.1729367
2327,Korea,2001,1.7998019,4.1729367
2328,Korea,2002,1.8064462,4.2005072
2329,Korea,2002,1.8064462,4.2005072
2330,Korea,2002,1.8064462,4.2005072
2331,Korea,2002,1.8064462,4.2005072
2332,Korea,2003,1.8025044,4.2103548
2333,Korea,2003,1.8025044,4.2103548
2334,Korea,2003,1.8025044,4.2103548
2335,Korea,2003,1.8025044,4.2103548
2336,Korea,2004,1.8030159,4.2283342
2337,Korea,2004,1.8030159,4.2283342
2338,Korea,2004,1.8030159,4.2283342
2339,Korea,2004,1.8030159,4.2283342
2340,Korea,2005,1.802279,4.2442976
2341,Korea,2005,1.802279,4.2442976
2342,Korea,2005,1.802279,4.2442976
2343,Korea,2005,1.802279,4.2442976
2344,Korea,2006,1.8026488,4.2641205
2345,Korea,2006,1.8026488,4.2641205
2346,Korea,2006,1.8026488,4.2641205
2347,Korea,2006,1.8026488,4.2641205
2348,Korea,2007,1.8056059,4.2837255
2349,Korea,2007,1.8056059,4.2837255
2350,Korea,2007,1.8056059,4.2837255
2351,Korea,2007,1.8056059,4.2837255
2352,Korea,2008,1.8006638,4.2904684
2353,Korea,2008,1.8006638,4.2904684
2354,Korea,2008,1.8006638,4.2904684
2355,Korea,2008,1.8006638,4.2904684
2356,Lao   Peoples  Democratic  Republic,1990,1.8479367,2.4175368
2357,Lao   Peoples  Democratic  Republic,1990,1.8479367,2.4175368
2358,Lao   Peoples  Democratic  Republic,1990,1.8479367,2.4175368
2359,Lao   Peoples  Democratic  Republic,1990,1.8479367,2.4175368
2360,Lao   Peoples  Democratic  Republic,1991,1.8418333,2.4231599
2361,Lao   Peoples  Democratic  Republic,1991,1.8418333,2.4231599
2362,Lao   Peoples  Democratic  Republic,1991,1.8418333,2.4231599
2363,Lao   Peoples  Democratic  Republic,1991,1.8418333,2.4231599
2364,Lao   Peoples  Democratic  Republic,1992,1.8356346,2.4341314
2365,Lao   Peoples  Democratic  Republic,1992,1.8356346,2.4341314
2366,Lao   Peoples  Democratic  Republic,1992,1.8356346,2.4341314
2367,Lao   Peoples  Democratic  Republic,1992,1.8356346,2.4341314
2368,Lao   Peoples  Democratic  Republic,1993,1.8294953,2.4468891
2369,Lao   Peoples  Democratic  Republic,1993,1.8294953,2.4468891
2370,Lao   Peoples  Democratic  Republic,1993,1.8294953,2.4468891
2371,Lao   Peoples  Democratic  Republic,1993,1.8294953,2.4468891
2372,Lao   Peoples  Democratic  Republic,1994,1.823852,2.4693464
2373,Lao   Peoples  Democratic  Republic,1994,1.823852,2.4693464
2374,Lao   Peoples  Democratic  Republic,1994,1.823852,2.4693464
2375,Lao   Peoples  Democratic  Republic,1994,1.823852,2.4693464
2376,Lao   Peoples  Democratic  Republic,1995,1.8181102,2.4879948
2377,Lao   Peoples  Democratic  Republic,1995,1.8181102,2.4879948
2378,Lao   Peoples  Democratic  Republic,1995,1.8181102,2.4879948
2379,Lao   Peoples  Democratic  Republic,1995,1.8181102,2.4879948
2380,Lao   Peoples  Democratic  Republic,1996,1.8127391,2.5069439
2381,Lao   Peoples  Democratic  Republic,1996,1.8127391,2.5069439
2382,Lao   Peoples  Democratic  Republic,1996,1.8127391,2.5069439
2383,Lao   Peoples  Democratic  Republic,1996,1.8127391,2.5069439
2384,Lao   Peoples  Democratic  Republic,1997,1.8075022,2.5263209
2385,Lao   Peoples  Democratic  Republic,1997,1.8075022,2.5263209
2386,Lao   Peoples  Democratic  Republic,1997,1.8075022,2.5263209
2387,Lao   Peoples  Democratic  Republic,1997,1.8075022,2.5263209
2388,Lao   Peoples  Democratic  Republic,1998,1.8025941,2.5344318
2389,Lao   Peoples  Democratic  Republic,1998,1.8025941,2.5344318
2390,Lao   Peoples  Democratic  Republic,1998,1.8025941,2.5344318
2391,Lao   Peoples  Democratic  Republic,1998,1.8025941,2.5344318
2392,Lao   Peoples  Democratic  Republic,1999,1.7973375,2.5570117
2393,Lao   Peoples  Democratic  Republic,1999,1.7973375,2.5570117
